DATE,WEEK,MONTH,GYM TYPE,BODYWEIGHT,PHASE,EXERCISE,MUSCLE GROUP,WEIGHT,REPS,VOLUME,ESTIMATED 1RM,RELATIVE STRENGTH
2026-01-01,1,Jan,Soro Gym,71.3,Bulk,Machine Abs Crunches,Core,25.0,6,150.0,30.0,0.420757363253857
2026-01-01,1,Jan,Soro Gym,71.3,Bulk,Dumbbell Calf Raises,Legs,17.5,11,192.5,23.916666666666668,0.33543712014960264
2026-01-01,1,Jan,Soro Gym,71.3,Bulk,Dumbbell Calf Raises,Legs,17.5,10,175.0,23.333333333333332,0.32725572697522204
2026-01-01,1,Jan,Soro Gym,71.3,Bulk,Dumbbell Calf Raises,Legs,17.5,10,175.0,23.333333333333332,0.32725572697522204
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Closegrip Benchpress Straight Bar,Triceps,20.0,5,100.0,23.333333333333336,0.32139577594123053
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Closegrip Benchpress Straight Bar,Triceps,17.5,7,122.5,21.583333333333336,0.29729109274563825
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Closegrip Benchpress Straight Bar,Triceps,17.5,7,122.5,21.583333333333336,0.29729109274563825
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Tricep Rope Pushdown,Triceps,42.5,12,510.0,59.49999999999999,0.8195592286501377
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Tricep Rope Pushdown,Triceps,42.5,10,425.0,56.666666666666664,0.7805325987144169
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Tricep Rope Pushdown,Triceps,50.0,7,350.0,61.66666666666667,0.849403122130395
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Machine Preacher Curls,Biceps,20.0,10,200.0,26.666666666666664,0.3673094582185491
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Machine Preacher Curls,Biceps,20.0,9,180.0,26.0,0.3581267217630854
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Machine Preacher Curls,Biceps,20.0,8,160.0,25.333333333333332,0.34894398530762166
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Cable Fly,Chest,15.0,15,225.0,22.5,0.30991735537190085
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Cable Fly,Chest,20.0,12,240.0,28.0,0.3856749311294766
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Reverse Lat Pulldown,Back,55.0,8,440.0,69.66666666666666,0.9595959595959596
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Reverse Lat Pulldown,Back,50.0,10,500.0,66.66666666666666,0.9182736455463728
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Single Arm Hammer Curls,Biceps,20.0,10,200.0,26.666666666666664,0.3673094582185491
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Single Arm Hammer Curls,Biceps,20.0,9,180.0,26.0,0.3581267217630854
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Single Arm Hammer Curls,Biceps,20.0,8,160.0,25.333333333333332,0.34894398530762166
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Reverse Curls,Biceps,25.0,15,375.0,37.5,0.5165289256198348
2026-01-02,1,Jan,Soro Gym,72.6,Bulk,Reverse Curls,Biceps,25.0,11,275.0,34.166666666666664,0.4706152433425161
2026-01-07,2,Jan,College Gym,70.65,Bulk,Dumbbell Press,Chest,25.0,3,75.0,27.500000000000004,0.38924274593064406
2026-01-07,2,Jan,College Gym,70.65,Bulk,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.36801132342533616
2026-01-07,2,Jan,College Gym,70.65,Bulk,Dumbbell Press,Chest,20.0,10,200.0,26.666666666666664,0.37744751120547293
2026-01-07,2,Jan,College Gym,70.65,Bulk,Incline Dumbbell Fly,Chest,10.0,10,100.0,13.333333333333332,0.18872375560273646
2026-01-07,2,Jan,College Gym,70.65,Bulk,Incline Dumbbell Fly,Chest,10.0,10,100.0,13.333333333333332,0.18872375560273646
2026-01-07,2,Jan,College Gym,70.65,Bulk,Incline Dumbbell Fly,Chest,10.0,8,80.0,12.666666666666666,0.17928756782259964
2026-01-07,2,Jan,College Gym,70.65,Bulk,Tricep Overhead Rope Extension,Triceps,25.0,10,250.0,33.33333333333333,0.4718093890068411
2026-01-07,2,Jan,College Gym,70.65,Bulk,Tricep Overhead Rope Extension,Triceps,25.0,8,200.0,31.666666666666664,0.4482189195564991
2026-01-07,2,Jan,College Gym,70.65,Bulk,Tricep Overhead Rope Extension,Triceps,25.0,6,150.0,30.0,0.4246284501061571
2026-01-07,2,Jan,College Gym,70.65,Bulk,Tricep Rope Pushdown,Triceps,45.0,7,315.0,55.5,0.7855626326963906
2026-01-07,2,Jan,College Gym,70.65,Bulk,Tricep Rope Pushdown,Triceps,45.0,7,315.0,55.5,0.7855626326963906
2026-01-07,2,Jan,College Gym,70.65,Bulk,Tricep Rope Pushdown,Triceps,37.5,10,375.0,50.0,0.7077140835102618
2026-01-07,2,Jan,College Gym,70.65,Bulk,Dumbbell Calf Raises,Legs,17.5,11,192.5,23.916666666666668,0.3385232366124086
2026-01-07,2,Jan,College Gym,70.65,Bulk,Dumbbell Calf Raises,Legs,17.5,6,105.0,21.0,0.29723991507430997
2026-01-07,2,Jan,College Gym,70.65,Bulk,Dumbbell Calf Raises,Legs,17.5,9,157.5,22.75,0.3220099079971691
2026-01-08,2,Jan,College Gym,71.05,Bulk,Barbell Rowing,Back,22.5,8,180.0,28.5,0.4011259676284307
2026-01-08,2,Jan,College Gym,71.05,Bulk,Barbell Rowing,Back,22.5,8,180.0,28.5,0.4011259676284307
2026-01-08,2,Jan,College Gym,71.05,Bulk,Barbell Rowing,Back,22.5,7,157.5,27.75,0.39057002111189304
2026-01-08,2,Jan,College Gym,71.05,Bulk,Barbell Rowing,Back,20.0,9,180.0,26.0,0.3659394792399719
2026-01-08,2,Jan,College Gym,71.05,Bulk,Incline Curls,Biceps,15.0,9,135.0,19.5,0.2744546094299789
2026-01-08,2,Jan,College Gym,71.05,Bulk,Incline Curls,Biceps,15.0,6,90.0,18.0,0.2533427163969036
2026-01-08,2,Jan,College Gym,71.05,Bulk,Incline Curls,Biceps,12.5,7,87.5,15.416666666666668,0.21698334506216282
2026-01-08,2,Jan,College Gym,71.05,Bulk,Dumbbell Hammer Curls,,12.5,10,125.0,16.666666666666664,0.2345765892563922
2026-01-08,2,Jan,College Gym,71.05,Bulk,Dumbbell Hammer Curls,,12.5,10,125.0,16.666666666666664,0.2345765892563922
2026-01-08,2,Jan,College Gym,71.05,Bulk,Dumbbell Hammer Curls,,12.5,9,112.5,16.25,0.2287121745249824
2026-01-08,2,Jan,College Gym,71.05,Bulk,Cable Lat Pullovers,Back,45.0,11,495.0,61.5,0.8655876143560873
2026-01-08,2,Jan,College Gym,71.05,Bulk,Cable Lat Pullovers,Back,45.0,12,540.0,62.99999999999999,0.8866995073891625
2026-01-09,2,Jan,College Gym,71.6,Bulk,Squats,Legs,32.5,10,325.0,43.33333333333333,0.6052141527001862
2026-01-09,2,Jan,College Gym,71.6,Bulk,Squats,Legs,37.5,8,300.0,47.5,0.6634078212290503
2026-01-09,2,Jan,College Gym,71.6,Bulk,Seated Lateral Raises,Shoulders,10.0,6,60.0,12.0,0.1675977653631285
2026-01-09,2,Jan,College Gym,71.6,Bulk,Seated Lateral Raises,Shoulders,7.5,10,75.0,10.0,0.13966480446927376
2026-01-09,2,Jan,College Gym,71.6,Bulk,Seated Lateral Raises,Shoulders,7.5,8,60.0,9.5,0.13268156424581007
2026-01-09,2,Jan,College Gym,71.6,Bulk,Incline Rear Delt Fly,Shoulders,2.0,10,20.0,2.6666666666666665,0.037243947858473
2026-01-09,2,Jan,College Gym,71.6,Bulk,Incline Rear Delt Fly,Shoulders,2.0,9,18.0,2.6,0.036312849162011177
2026-01-09,2,Jan,College Gym,71.6,Bulk,Incline Rear Delt Fly,Shoulders,2.0,10,20.0,2.6666666666666665,0.037243947858473
2026-01-09,2,Jan,College Gym,71.6,Bulk,Cable Rdl,Legs,67.5,10,675.0,90.0,1.2569832402234637
2026-01-09,2,Jan,College Gym,71.6,Bulk,Cable Rdl,Legs,67.5,8,540.0,85.5,1.1941340782122907
2026-01-09,2,Jan,College Gym,71.6,Bulk,Cable Rdl,Legs,67.5,10,675.0,90.0,1.2569832402234637
2026-01-09,2,Jan,College Gym,71.6,Bulk,Cable Abs Crunches,Core,67.5,12,810.0,94.5,1.319832402234637
2026-01-09,2,Jan,College Gym,71.6,Bulk,Cable Abs Crunches,Core,75.0,7,525.0,92.5,1.2918994413407823
2026-01-09,2,Jan,College Gym,71.6,Bulk,Cable Abs Crunches,Core,75.0,5,375.0,87.5,1.2220670391061454
2026-01-09,2,Jan,College Gym,71.6,Bulk,Dumbbell Calf Raises,Legs,17.5,11,192.5,23.916666666666668,0.33403165735567975
2026-01-09,2,Jan,College Gym,71.6,Bulk,Dumbbell Calf Raises,Legs,17.5,9,157.5,22.75,0.3177374301675978
2026-01-09,2,Jan,College Gym,71.6,Bulk,Dumbbell Calf Raises,Legs,17.5,10,175.0,23.333333333333332,0.3258845437616387
2026-01-10,2,Jan,College Gym,71.5,Bulk,Closegrip Dumbbell Press,Triceps,20.0,8,160.0,25.333333333333332,0.3543123543123543
2026-01-10,2,Jan,College Gym,71.5,Bulk,Closegrip Dumbbell Press,Triceps,20.0,8,160.0,25.333333333333332,0.3543123543123543
2026-01-10,2,Jan,College Gym,71.5,Bulk,Closegrip Dumbbell Press,Triceps,20.0,7,140.0,24.666666666666668,0.344988344988345
2026-01-10,2,Jan,College Gym,71.5,Bulk,Tricep Rope Pushdown,Triceps,45.0,11,495.0,61.5,0.8601398601398601
2026-01-10,2,Jan,College Gym,71.5,Bulk,Tricep Rope Pushdown,Triceps,45.0,9,405.0,58.5,0.8181818181818182
2026-01-10,2,Jan,College Gym,71.5,Bulk,Tricep Rope Pushdown,Triceps,45.0,9,405.0,58.5,0.8181818181818182
2026-01-10,2,Jan,College Gym,71.5,Bulk,Cable Preacher Curls,Biceps,37.5,9,337.5,48.75,0.6818181818181818
2026-01-10,2,Jan,College Gym,71.5,Bulk,Cable Preacher Curls,Biceps,37.5,6,225.0,45.0,0.6293706293706294
2026-01-10,2,Jan,College Gym,71.5,Bulk,Cable Preacher Curls,Biceps,30.0,6,180.0,36.0,0.5034965034965035
2026-01-10,2,Jan,College Gym,71.5,Bulk,Single Arm Hammer Curls,Biceps,20.0,7,140.0,24.666666666666668,0.344988344988345
2026-01-10,2,Jan,College Gym,71.5,Bulk,Single Arm Hammer Curls,Biceps,15.0,10,150.0,20.0,0.27972027972027974
2026-01-10,2,Jan,College Gym,71.5,Bulk,Single Arm Hammer Curls,Biceps,15.0,10,150.0,20.0,0.27972027972027974
2026-01-10,2,Jan,College Gym,71.5,Bulk,Reverse Curls,Biceps,25.0,10,250.0,33.33333333333333,0.4662004662004661
2026-01-10,2,Jan,College Gym,71.5,Bulk,Reverse Curls,Biceps,25.0,9,225.0,32.5,0.45454545454545453
2026-01-10,2,Jan,College Gym,71.5,Bulk,Cable Fly,Chest,25.0,12,300.0,35.0,0.48951048951048953
2026-01-10,2,Jan,College Gym,71.5,Bulk,Cable Fly,Chest,25.0,11,275.0,34.166666666666664,0.47785547785547783
2026-01-10,2,Jan,College Gym,71.5,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,12,90.0,10.5,0.14685314685314685
2026-01-10,2,Jan,College Gym,71.5,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,11,82.5,10.25,0.14335664335664336
2026-01-10,2,Jan,College Gym,71.5,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,8,60.0,9.5,0.13286713286713286
2026-01-12,3,Jan,College Gym,70.55,Bulk,Dumbbell Press,Chest,25.0,4,100.0,28.333333333333332,0.40160642570281124
2026-01-12,3,Jan,College Gym,70.55,Bulk,Dumbbell Press,Chest,20.0,11,220.0,27.333333333333336,0.3874320812662415
2026-01-12,3,Jan,College Gym,70.55,Bulk,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.36853295535081504
2026-01-12,3,Jan,College Gym,70.55,Bulk,Incline Dumbbell Fly,Chest,12.5,8,100.0,15.833333333333332,0.22442712024568862
2026-01-12,3,Jan,College Gym,70.55,Bulk,Incline Dumbbell Fly,Chest,12.5,8,100.0,15.833333333333332,0.22442712024568862
2026-01-12,3,Jan,College Gym,70.55,Bulk,Incline Dumbbell Fly,Chest,12.5,7,87.5,15.416666666666668,0.2185211433971179
2026-01-12,3,Jan,College Gym,70.55,Bulk,Tricep Rope Pushdown,Triceps,45.0,14,630.0,66.0,0.9355067328136074
2026-01-12,3,Jan,College Gym,70.55,Bulk,Tricep Rope Pushdown,Triceps,52.5,7,367.5,64.75,0.9177888022678952
2026-01-12,3,Jan,College Gym,70.55,Bulk,Tricep Rope Pushdown,Triceps,52.5,8,420.0,66.5,0.9425939050318923
2026-01-12,3,Jan,College Gym,70.55,Bulk,Tricep Overhead Rope Extension,Triceps,25.0,12,300.0,35.0,0.49610205527994333
2026-01-12,3,Jan,College Gym,70.55,Bulk,Tricep Overhead Rope Extension,Triceps,25.0,11,275.0,34.166666666666664,0.4842901015828018
2026-01-12,3,Jan,College Gym,70.55,Bulk,Tricep Overhead Rope Extension,Triceps,25.0,8,200.0,31.666666666666664,0.44885424049137723
2026-01-12,3,Jan,College Gym,70.55,Bulk,Dumbbell Calf Raises,Legs,17.5,10,175.0,23.333333333333332,0.3307347035199622
2026-01-12,3,Jan,College Gym,70.55,Bulk,Dumbbell Calf Raises,Legs,17.5,11,192.5,23.916666666666668,0.3390030711079613
2026-01-12,3,Jan,College Gym,70.55,Bulk,Dumbbell Calf Raises,Legs,17.5,11,192.5,23.916666666666668,0.3390030711079613
2026-01-13,3,Jan,College Gym,71.1,Bulk,Squats,Legs,37.5,10,375.0,50.0,0.7032348804500704
2026-01-13,3,Jan,College Gym,71.1,Bulk,Squats,Legs,37.5,9,337.5,48.75,0.6856540084388186
2026-01-13,3,Jan,College Gym,71.1,Bulk,Seated Lateral Raises,Shoulders,10.0,8,80.0,12.666666666666666,0.1781528363806845
2026-01-13,3,Jan,College Gym,71.1,Bulk,Seated Lateral Raises,Shoulders,7.5,12,90.0,10.5,0.14767932489451477
2026-01-13,3,Jan,College Gym,71.1,Bulk,Seated Lateral Raises,Shoulders,7.5,10,75.0,10.0,0.1406469760900141
2026-01-13,3,Jan,College Gym,71.1,Bulk,Incline Rear Delt Fly,Shoulders,5.0,10,50.0,6.666666666666666,0.09376465072667604
2026-01-13,3,Jan,College Gym,71.1,Bulk,Incline Rear Delt Fly,Shoulders,5.0,10,50.0,6.666666666666666,0.09376465072667604
2026-01-13,3,Jan,College Gym,71.1,Bulk,Incline Rear Delt Fly,Shoulders,5.0,8,40.0,6.333333333333333,0.08907641819034225
2026-01-13,3,Jan,College Gym,71.1,Bulk,Barbell Rdl,Legs,15.0,10,150.0,20.0,0.2812939521800282
2026-01-13,3,Jan,College Gym,71.1,Bulk,Barbell Rdl,Legs,15.0,11,165.0,20.5,0.2883263009845289
2026-01-13,3,Jan,College Gym,71.1,Bulk,Barbell Rdl,Legs,15.0,11,165.0,20.5,0.2883263009845289
2026-01-15,3,Jan,College Gym,71.9,Bulk,Barbell Rowing,Back,22.5,8,180.0,28.5,0.39638386648122387
2026-01-15,3,Jan,College Gym,71.9,Bulk,Barbell Rowing,Back,22.5,8,180.0,28.5,0.39638386648122387
2026-01-15,3,Jan,College Gym,71.9,Bulk,Barbell Rowing,Back,22.5,6,135.0,27.0,0.3755215577190542
2026-01-15,3,Jan,College Gym,71.9,Bulk,Barbell Rowing,Back,22.5,6,135.0,27.0,0.3755215577190542
2026-01-15,3,Jan,College Gym,71.9,Bulk,Incline Curls,Biceps,15.0,8,120.0,19.0,0.2642559109874826
2026-01-15,3,Jan,College Gym,71.9,Bulk,Incline Curls,Biceps,15.0,6,90.0,18.0,0.25034770514603616
2026-01-15,3,Jan,College Gym,71.9,Bulk,Incline Curls,Biceps,15.0,6,90.0,18.0,0.25034770514603616
2026-01-15,3,Jan,College Gym,71.9,Bulk,Dumbbell Hammer Curls,,12.5,13,162.5,17.916666666666668,0.2491886879925823
2026-01-15,3,Jan,College Gym,71.9,Bulk,Dumbbell Hammer Curls,,15.0,7,105.0,18.5,0.25730180806675934
2026-01-15,3,Jan,College Gym,71.9,Bulk,Dumbbell Hammer Curls,,15.0,7,105.0,18.5,0.25730180806675934
2026-01-15,3,Jan,College Gym,71.9,Bulk,Cable Lat Pullovers,Back,45.0,15,675.0,67.5,0.9388038942976356
2026-01-15,3,Jan,College Gym,71.9,Bulk,Cable Lat Pullovers,Back,45.0,14,630.0,66.0,0.9179415855354659
2026-01-17,3,Jan,College Gym,71.85,Bulk,Closegrip Dumbbell Press,Triceps,20.0,11,220.0,27.333333333333336,0.380422175829274
2026-01-17,3,Jan,College Gym,71.85,Bulk,Closegrip Dumbbell Press,Triceps,20.0,10,200.0,26.666666666666664,0.3711435861749014
2026-01-17,3,Jan,College Gym,71.85,Bulk,Closegrip Dumbbell Press,Triceps,20.0,10,200.0,26.666666666666664,0.3711435861749014
2026-01-17,3,Jan,College Gym,71.85,Bulk,Tricep Pushdown,Triceps,45.0,11,495.0,61.5,0.8559498956158664
2026-01-17,3,Jan,College Gym,71.85,Bulk,Tricep Pushdown,Triceps,52.5,8,420.0,66.5,0.9255393180236605
2026-01-17,3,Jan,College Gym,71.85,Bulk,Tricep Pushdown,Triceps,52.5,8,420.0,66.5,0.9255393180236605
2026-01-17,3,Jan,College Gym,71.85,Bulk,Dumbbell Curls,Biceps,15.0,10,150.0,20.0,0.2783576896311761
2026-01-17,3,Jan,College Gym,71.85,Bulk,Dumbbell Curls,Biceps,15.0,7,105.0,18.5,0.25748086290883787
2026-01-17,3,Jan,College Gym,71.85,Bulk,Dumbbell Curls,Biceps,15.0,8,120.0,19.0,0.2644398051496173
2026-01-17,3,Jan,College Gym,71.85,Bulk,Incline Hammer Curls,Biceps,12.5,9,112.5,16.25,0.22616562282533056
2026-01-17,3,Jan,College Gym,71.85,Bulk,Incline Hammer Curls,Biceps,12.5,9,112.5,16.25,0.22616562282533056
2026-01-17,3,Jan,College Gym,71.85,Bulk,Incline Hammer Curls,Biceps,12.5,9,112.5,16.25,0.22616562282533056
2026-01-17,3,Jan,College Gym,71.85,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,6,60.0,12.0,0.16701461377870566
2026-01-17,3,Jan,College Gym,71.85,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,10,75.0,10.0,0.13917884481558804
2026-01-17,3,Jan,College Gym,71.85,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,10,75.0,10.0,0.13917884481558804
2026-01-17,3,Jan,College Gym,71.85,Bulk,Reverse Curls,Biceps,25.0,13,325.0,35.833333333333336,0.4987241939225239
2026-01-17,3,Jan,College Gym,71.85,Bulk,Reverse Curls,Biceps,30.0,8,240.0,38.0,0.5288796102992346
2026-01-17,3,Jan,College Gym,71.85,Bulk,Cable Fly,Chest,30.0,11,330.0,41.0,0.570633263743911
2026-01-17,3,Jan,College Gym,71.85,Bulk,Cable Fly,Chest,30.0,7,210.0,37.0,0.5149617258176757
2026-01-21,4,Jan,College Gym,71.65,Bulk,Dumbbell Press,Chest,25.0,5,125.0,29.166666666666668,0.4070714119562689
2026-01-21,4,Jan,College Gym,71.65,Bulk,Dumbbell Press,Chest,20.0,13,260.0,28.666666666666668,0.4000930448941614
2026-01-21,4,Jan,College Gym,71.65,Bulk,Dumbbell Press,Chest,20.0,10,200.0,26.666666666666664,0.3721795766457315
2026-01-21,4,Jan,College Gym,71.65,Bulk,Incline Dumbbell Fly,Chest,12.5,9,112.5,16.25,0.22679692951849265
2026-01-21,4,Jan,College Gym,71.65,Bulk,Incline Dumbbell Fly,Chest,12.5,7,87.5,15.416666666666668,0.21516631774831357
2026-01-21,4,Jan,College Gym,71.65,Bulk,Incline Dumbbell Fly,Chest,12.5,7,87.5,15.416666666666668,0.21516631774831357
2026-01-21,4,Jan,College Gym,71.65,Bulk,Tricep Overhead Rope Extension,Triceps,27.5,2,55.0,29.333333333333332,0.4093975343103047
2026-01-21,4,Jan,College Gym,71.65,Bulk,Tricep Overhead Rope Extension,Triceps,25.0,5,125.0,29.166666666666668,0.4070714119562689
2026-01-21,4,Jan,College Gym,71.65,Bulk,Tricep Overhead Rope Extension,Triceps,20.0,9,180.0,26.0,0.3628750872295882
2026-01-21,4,Jan,College Gym,71.65,Bulk,Tricep Rope Pushdown,Triceps,52.5,9,472.5,68.25,0.9525471039776692
2026-01-21,4,Jan,College Gym,71.65,Bulk,Tricep Rope Pushdown,Triceps,52.5,8,420.0,66.5,0.928122819260293
2026-01-21,4,Jan,College Gym,71.65,Bulk,Tricep Rope Pushdown,Triceps,45.0,10,450.0,60.0,0.837404047452896
2026-01-21,4,Jan,College Gym,71.65,Bulk,Dumbbell Calf Raises,Legs,17.5,13,227.5,25.083333333333332,0.3500814142823912
2026-01-21,4,Jan,College Gym,71.65,Bulk,Dumbbell Calf Raises,Legs,17.5,10,175.0,23.333333333333332,0.3256571295650151
2026-01-21,4,Jan,College Gym,71.65,Bulk,Dumbbell Calf Raises,Legs,17.5,9,157.5,22.75,0.31751570132588974
2026-01-21,4,Jan,College Gym,71.65,Bulk,Dumbbell Calf Raises,Legs,17.5,11,192.5,23.916666666666668,0.33379855780414047
2026-01-22,4,Jan,College Gym,71.8,Bulk,Barbell Rowing,Back,22.5,9,202.5,29.25,0.4073816155988858
2026-01-22,4,Jan,College Gym,71.8,Bulk,Barbell Rowing,Back,22.5,6,135.0,27.0,0.3760445682451254
2026-01-22,4,Jan,College Gym,71.8,Bulk,Barbell Rowing,Back,20.0,9,180.0,26.0,0.36211699164345407
2026-01-22,4,Jan,College Gym,71.8,Bulk,Barbell Rowing,Back,20.0,8,160.0,25.333333333333332,0.3528319405756732
2026-01-22,4,Jan,College Gym,71.8,Bulk,Incline Curls,Biceps,15.0,9,135.0,19.5,0.27158774373259054
2026-01-22,4,Jan,College Gym,71.8,Bulk,Incline Curls,Biceps,15.0,6,90.0,18.0,0.25069637883008355
2026-01-22,4,Jan,College Gym,71.8,Bulk,Incline Curls,Biceps,12.5,6,75.0,15.0,0.20891364902506965
2026-01-22,4,Jan,College Gym,71.8,Bulk,Dumbbell Hammer Curls,,15.0,8,120.0,19.0,0.2646239554317549
2026-01-22,4,Jan,College Gym,71.8,Bulk,Dumbbell Hammer Curls,,15.0,6,90.0,18.0,0.25069637883008355
2026-01-22,4,Jan,College Gym,71.8,Bulk,Dumbbell Hammer Curls,,12.5,10,125.0,16.666666666666664,0.2321262766945218
2026-01-22,4,Jan,College Gym,71.8,Bulk,Cable Lat Pullovers,Back,52.5,7,367.5,64.75,0.9018105849582173
2026-01-22,4,Jan,College Gym,71.8,Bulk,Cable Lat Pullovers,Back,45.0,15,675.0,67.5,0.9401114206128134
2026-01-23,4,Jan,College Gym,72.35,Bulk,Seated Lateral Raises,Shoulders,10.0,9,90.0,13.0,0.17968210089841052
2026-01-23,4,Jan,College Gym,72.35,Bulk,Seated Lateral Raises,Shoulders,7.5,12,90.0,10.5,0.14512785072563927
2026-01-23,4,Jan,College Gym,72.35,Bulk,Seated Lateral Raises,Shoulders,7.5,11,82.5,10.25,0.14167242570836214
2026-01-23,4,Jan,College Gym,72.35,Bulk,Incline Rear Delt Fly,Shoulders,5.0,11,55.0,6.833333333333334,0.09444828380557477
2026-01-23,4,Jan,College Gym,72.35,Bulk,Incline Rear Delt Fly,Shoulders,5.0,11,55.0,6.833333333333334,0.09444828380557477
2026-01-23,4,Jan,College Gym,72.35,Bulk,Squats,Legs,40.0,7,280.0,49.333333333333336,0.681870536742686
2026-01-23,4,Jan,College Gym,72.35,Bulk,Squats,Legs,40.0,6,240.0,48.0,0.663441603317208
2026-01-23,4,Jan,College Gym,72.35,Bulk,Barbell Rdl,Legs,17.5,9,157.5,22.75,0.3144436765722184
2026-01-23,4,Jan,College Gym,72.35,Bulk,Barbell Rdl,Legs,17.5,9,157.5,22.75,0.3144436765722184
2026-01-23,4,Jan,College Gym,72.35,Bulk,Barbell Rdl,Legs,17.5,10,175.0,23.333333333333332,0.322506334945865
2026-01-23,4,Jan,College Gym,72.35,Bulk,Dumbbell Calf Raises,Legs,17.5,15,262.5,26.25,0.3628196268140982
2026-01-23,4,Jan,College Gym,72.35,Bulk,Dumbbell Calf Raises,Legs,17.5,14,245.0,25.666666666666668,0.35475696844045157
2026-01-23,4,Jan,College Gym,72.35,Bulk,Dumbbell Calf Raises,Legs,17.5,13,227.5,25.083333333333332,0.3466943100668049
2026-01-24,4,Jan,College Gym,72.75,Bulk,Closegrip Dumbbell Press,Triceps,20.0,11,220.0,27.333333333333336,0.37571592210767474
2026-01-24,4,Jan,College Gym,72.75,Bulk,Closegrip Dumbbell Press,Triceps,20.0,11,220.0,27.333333333333336,0.37571592210767474
2026-01-24,4,Jan,College Gym,72.75,Bulk,Closegrip Dumbbell Press,Triceps,20.0,11,220.0,27.333333333333336,0.37571592210767474
2026-01-24,4,Jan,College Gym,72.75,Bulk,Single Arm Overhead Extension,Triceps,10.0,9,90.0,13.0,0.17869415807560138
2026-01-24,4,Jan,College Gym,72.75,Bulk,Single Arm Overhead Extension,Triceps,10.0,7,70.0,12.333333333333334,0.16953035509736541
2026-01-24,4,Jan,College Gym,72.75,Bulk,Single Arm Overhead Extension,Triceps,10.0,6,60.0,12.0,0.16494845360824742
2026-01-24,4,Jan,College Gym,72.75,Bulk,Dumbbell Curls,Biceps,15.0,10,150.0,20.0,0.27491408934707906
2026-01-24,4,Jan,College Gym,72.75,Bulk,Dumbbell Curls,Biceps,15.0,9,135.0,19.5,0.26804123711340205
2026-01-24,4,Jan,College Gym,72.75,Bulk,Dumbbell Curls,Biceps,15.0,8,120.0,19.0,0.2611683848797251
2026-01-24,4,Jan,College Gym,72.75,Bulk,Incline Hammer Curls,Biceps,12.5,11,137.5,17.083333333333332,0.23482245131729665
2026-01-24,4,Jan,College Gym,72.75,Bulk,Incline Hammer Curls,Biceps,12.5,10,125.0,16.666666666666664,0.22909507445589916
2026-01-24,4,Jan,College Gym,72.75,Bulk,Incline Hammer Curls,Biceps,12.5,9,112.5,16.25,0.22336769759450173
2026-01-24,4,Jan,College Gym,72.75,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,8,80.0,12.666666666666666,0.17411225658648338
2026-01-24,4,Jan,College Gym,72.75,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,7,70.0,12.333333333333334,0.16953035509736541
2026-01-24,4,Jan,College Gym,72.75,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,12,90.0,10.5,0.14432989690721648
2026-01-24,4,Jan,College Gym,72.75,Bulk,Cable Fly,Chest,30.0,12,360.0,42.0,0.5773195876288659
2026-01-24,4,Jan,College Gym,72.75,Bulk,Cable Fly,Chest,30.0,9,270.0,39.0,0.5360824742268041
2026-01-24,4,Jan,College Gym,72.75,Bulk,Reverse Curls,Biceps,30.0,11,330.0,41.0,0.563573883161512
2026-01-24,4,Jan,College Gym,72.75,Bulk,Reverse Curls,Biceps,30.0,12,360.0,42.0,0.5773195876288659
2026-01-26,5,Jan,College Gym,72.05,Bulk,Dumbbell Press,Chest,25.0,5,125.0,29.166666666666668,0.4048114735137636
2026-01-26,5,Jan,College Gym,72.05,Bulk,Dumbbell Press,Chest,20.0,11,220.0,27.333333333333336,0.3793661808928985
2026-01-26,5,Jan,College Gym,72.05,Bulk,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.3608605135322693
